,rf_RMSE,rf_MSE,lr_RMSE,lr_MSE,hyperparams,Time
55,0.27891040292597263,0.07779101286032841,0.7316989850121415,0.535383404667798,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 1200}",189.6437885761261
56,0.25039761919542497,0.06269896769873706,0.5724741581495023,0.32772666174898135,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",186.30785608291626
57,0.22885677132356613,0.052375421780647045,0.4998964457375344,0.24989645646101968,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",186.91497111320496
58,0.3418340117909346,0.11685049161708481,0.5236332549810848,0.27419178572208575,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.0151662826538
59,0.29942333191853404,0.08965433169719661,0.4753986432203825,0.2260038699757805,"{'max_depth': 48, 'max_features': 'log2', 'n_estimators': 100}",187.1870517730713
60,0.28794916526441766,0.08291472177647491,0.6520475160929948,0.4251659632430444,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 100}",186.57729196548462
61,0.3110161313188362,0.09673103394053557,0.6020278236375375,0.36243750043374995,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 100}",187.1320207118988
62,0.2878349759766029,0.08284897339545157,0.5834310177017861,0.34039175241654185,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",186.4974501132965
63,0.3426160054833889,0.11738572721339358,0.5164008396962041,0.26666982723894467,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 300}",187.48251700401306
64,0.37493464479081473,0.14057598786441441,0.5057579656857618,0.2557911198546002,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",186.51202726364136
65,0.24288627908367236,0.058993744567111574,0.5484629801137799,0.30081164055528853,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 600}",188.5403881072998
66,0.3129130364126174,0.09791456835696404,0.43871142180269984,0.19246771162014642,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 1200}",189.18731927871704
67,0.2947048294057815,0.08685093647509078,0.6786742386754681,0.4605987222417262,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 300}",187.3115429878235
68,0.21794949413933887,0.04750198199559371,0.4411393660416928,0.1946039402716666,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 1200}",188.8560402393341
69,0.3678382867828306,0.13530500522332792,0.6113668194057552,0.3737693878703093,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 600}",187.77789783477783
70,0.2978390507133439,0.08870810012982581,0.5529383925396575,0.30574086594434036,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 600}",187.38107562065125
71,0.32472336433920973,0.10544526334777515,0.5660087783824905,0.3203659372060393,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 1200}",188.85216999053955
72,0.2798068422406224,0.07829186896466855,0.6268095745555934,0.39289024275456397,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.1012749671936
73,0.30279596997696717,0.0916853994342924,0.381264861260285,0.14536289443182437,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 600}",188.05254340171814
74,0.30283659858599105,0.09171000544313268,0.4858811968009419,0.2360805374047156,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 1200}",188.5636706352234
75,0.27019537547865957,0.07300554093005383,0.4807742818726576,0.23114391011016963,"{'max_depth': 24, 'max_features': 'sqrt', 'n_estimators': 300}",187.31334900856018
76,0.30398964561706604,0.09240970464238941,0.40240944968811576,0.16193336519829218,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",186.54107236862183
77,0.2659204334388539,0.07071367692030794,0.6392847768967445,0.40868502597192036,"{'max_depth': 12, 'max_features': 'sqrt', 'n_estimators': 600}",188.19165587425232
78,0.27771655067011647,0.07712648251610736,0.5142733391569949,0.2644770673676855,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.7011480331421
79,0.3469369348123604,0.12036523673699599,0.5094931261516072,0.2595832455957376,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.19496750831604
80,0.31292896412971494,0.09792453659129641,0.4612639760919336,0.2127644556401399,"{'max_depth': 48, 'max_features': 'sqrt', 'n_estimators': 300}",186.5666995048523
81,0.3072223682085454,0.09438558352766707,0.9477750113429492,0.8982774721261274,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",187.04254841804504
82,0.31516721896174615,0.09933037590808126,0.6617505021477663,0.4379137270928209,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 100}",186.42694544792175
83,0.3382212403904462,0.11439360745125199,0.8562744792773724,0.7332059838617354,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 300}",187.03229689598083
84,0.3326439873780839,0.11065202233879086,0.4825311281299645,0.23283628961437622,"{'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 300}",186.50577807426453
